,Tweet ID, Author_Role, Bullying_Traces?, Emotion, Form, Teasing?, Type, User ID,Text
3064,109105044774846464,,n,,,,,33673763,"If you fear your child is being bullied, this book can help make a difference and change everything. http://t.co/s34H5U8"
3065,101716553132814336,,n,,,,,87730877,"Meninos do Tumblr são assim: - ? Meninas do Tumblr são assim: ? ? E eu, sou assim: ? ? Isso é bullying. http://tumblr.com/xlq41adkms"
3066,104760370572435456,,n,,,,,144048692,
3067,108368072565456896,,n,,,,,13968812,Estou sofrendo bullying musical. Cadê a @isafrushio pra me salvar dos monstros que nós criamos?
3068,100992630388822017,reporter,y,none,other,n,report,332017317,
3069,106841015863885824,bully,y,none,other,n,self-disclosure,224374774,
3070,107092608563691520,accuser,y,none,other,n,accusation,136696933,"@AGGYYOUNG wah, so jialat.  they bully you uh @nadiah8432 @punchyourpotato"
3071,103534500029542400,victim,y,none,physical,n,self-disclosure,319114228,
3072,107138217219858432,accuser,y,none,other,y,accusation,327541376,
3073,101525461749862400,reporter,y,none,other,n,report,79444656,@Karlisyle this sound like @Radin_Fadli is a big bully
3074,103025397037416449,accuser,y,none,other,n,accusation,18835228,
3075,106020899660107776,,n,,,,,112784784,
3076,106030418335236096,defender,y,none,cyberbullying,n,self-disclosure,216783780,
3077,100348153622036480,,n,,,,,89047332,EU TAMBÉM SOFRO BULLYING
3078,107511562176172032,,n,,,,,230929177,Magical Dog Helps Transcend Today?s Tough Problems http://t.co/k5Kw6IH #kindle #Lookbooks #operationsmile #BULLY #smiles
3079,108326837746282496,,n,,,,,16850867,
3080,108726271726460928,,n,,,,,150404681,Estou sofrendo bullying ( @DiiegoFernando @pocaai @NE_bruno ) HUAHUHA
3081,103071697120403456,,n,,,,,174508485,"Few things I enjoy more than reading about a bully or thug getting what they deserve.  ""Armed Robber Picks On Wrong 63 Year Old"" ~..."
3082,105739943531397120,victim,y,none,other,n,self-disclosure,183044445,
3083,106790869776072704,victim,y,none,other,n,self-disclosure,320768701,"@LilLovatic They knew about me being bullied at school, but they don't know about the panic attack or these days (cont) http://t.co/d8wEj9k"
3084,106930786548191232,,n,,,,,298745777,pratico bullying fora desse saite. gnt que aqui eu amo na escola eu finjo que não conheço
3085,107950051099291648,reporter,y,anger,other,n,report,157134826,«@Woody_and_Buzz this freshman class is an asshole lol in here bullying the hell out of ammar» #smh
3086,101862624551112704,,n,,,,,342323611,and both of them boys are my age so its not bullying.
3087,103172935585505281,,n,,,,,177406943,Watching Bully Beat Down and this is the 1st time ive seen a girl bully °_°
3088,107078912080756736,defender,y,none,other,n,self-disclosure,30929389,i didn't like the way the boys bullied that LGBT girl on #JerseyShore last night.
3089,107237267554316288,reporter,y,none,other,n,report,343444603,"@wakooz hey, u should unfollow @belieber_quotee she's a hater and a bully and u prob dont wana see that on your timeline :)"
3090,101400141096955904,,n,,,,,332475437,In the locker room chillin...waiting fa practice ta start #bulldogbaby
3091,101410302041661441,,n,,,,,161805059,"98% das celebridades sofreram bullying ou eram feias demais e coisas do tipo, bom saber que tô na metade do caminho pra ser famoso"""
3092,101789637030313984,,n,,,,,91432974,"Meninos do Tumblr são assim: - ? Meninas do Tumblr são assim: ? ? E eu, sou assim: ? ? Isso é bullying. http://tumblr.com/xso41h5wqq"
3093,103262562254200832,,n,,,,,149545355,
3094,103269294967767041,reporter,y,none,other,n,report,238409045,Lol you're like 35 calling someone a bully ?
3095,105450834002837504,,n,,,,,281487802,@ernynattasha LOL!! hahah that one easy can bully ^^
3096,107295131874492416,,n,,,,,247020143,
3097,109019950781431808,,n,,,,,353030687,Bully Stick Knotted Pizzel Bone Dog Treat. This is an exciting combination of Bully Stick and Bone. It's tied at both... http://ow.ly/6i82H
3098,108012908914544640,,n,,,,,104856559,Las secuelas del bulling que le hubiera hecho lo habrían dejado con miedo e inseguridad toda su vida. De la que se salvo ese saco de cachas
3099,103413656015998977,bully,y,none,other,y,denial,35429311,@swalz07 no am not a bully she offered.. i love ha too much
3100,104697163782684672,,n,,,,,87275333,QUE BULLYING... PQ NO MT AGENTE VAI ASSISTIR O ULTIMO CAPITULO DA NOVELA POR ULTIMO? PQP..
3101,106870132860665856,,n,,,,,113519560,@1porre ok então nao vai ser bullying *rejeitada*
3102,107708193026752512,,n,,,,,166472478,@SUGARPOPJAPSMOE @LizJocson @FranceHuelgas Ate Liz bully??
3103,109117321297133571,,n,,,,,219670570,"Akhh, suntuk... #nowpalying DCI The Cavaliars - Bully 2002. http://t.co/hUnXYXj"
3104,101451896253972480,,n,,,,,83467013,"qualquer ofensa que falam na minha sala hoje, é bullying agora dsakraçrkaslkasçç~ç"
3105,102458995624779777,reporter,y,none,other,n,report,52481416,@PlumsOfDoom he was just unfairly antagonized by that bully Barton that I wanted on our team! Bastad that one! Lol
3106,104261538587738112,,n,,,,,148482883,
3107,108352725300940801,reporter,y,none,other,n,report,130306283,Well @JUDiJAiKRAZi and @BGC7ShellyRay fight is about to happen and two things made it happen 1 drunk judi and 2 shelly bullying
3108,108508816211066880,,n,,,,,102650175,@gabyzefanya : hueeeee :'( aku di bully
3109,108953800353652737,,n,,,,,38430635,"""@MarloThomas: Too many children are dying from #bullying! I hope this new law in New Jersey helps: http://t.co/Rr47y6m"""
3110,102169858040537089,reporter,y,none,other,n,report,51365716,@TrishSellsATL @DrBynum Wow!!!  Bully!!
3111,105388541890150401,,n,,,,,124601652,i would never want to get bullied.
3112,105680563318431744,,n,,,,,72468231,Frio é bullying contra os solteiros. http://t.co/zZehZ7A
3113,106023646174248960,,n,,,,,89760026,"Lo que le hacemos a @NinelConde no es bullying? Jajaja, me parece que sí"
3114,107329351221133312,victim,y,none,other,y,self-disclosure,28616991,My bully rocks!! Hes mean n makes me get off my ass when i wanna cry lol
3115,100128039400255488,reporter,y,none,other,n,report,55049451,
3116,103504882052505602,,n,,,,,296674343,@alex_wags Hey Alex should Ben Bernanke feel threatened? Is #rickperry a schoolyard bully? Even Wall St is trippin on this clown. Thoughts?
3117,103626254602862592,,n,,,,,83668199,
3118,104562530806022145,,n,,,,,354775710,
3119,104650412459692032,,n,,,,,240108500,Best of luck to all of those fighting tonight in Western Kentucky! Don't let Todd Neal bully you around! http://t.co/BzmYzoo
3120,108634044002074626,,n,,,,,280588684,
3121,108664591147466752,victim,y,none,other,y,self-disclosure,27086557,
3122,103300919160082433,,n,,,,,291807302,
3123,108626460318765056,,n,,,,,317082012,
3124,100696237858226178,,n,,,,,58580295,@DanieelaDY akjskjaks demasiado bullying sakjkashasjkhsajka v.v
3125,105776707184762881,,n,,,,,49698134,"Hastings: ""we're not gonna cut our way to prosperity,"" says pres needs to use bully pulpit to push for revenue in supercomte. #CBCtownhall"
3126,107638387401424897,bully,y,none,other,n,self-disclosure,244075498,#Wheniwaslittle I was the bully that every little girl complains about . Hahaa :)
3127,101476774961094656,,n,,,,,314756581,
3128,101787292229836801,,n,,,,,60057965,
3129,106386055380471808,,n,,,,,58670369,
3130,106579761110847488,,n,,,,,330311515,"Straight Arrows are doing a free instore at Wooly Bully this Saturday @5pm, come on down! http://t.co/DrvooJ6"
3131,106814800763432960,,n,,,,,361736006,Q: why do u bully other kids? A: uwapenga..Next http://t.co/Jrp8C1L
3132,107551029125595137,reporter,y,none,other,n,report,86270333,@DucksLikeVodka might have to change my name and go on the lamb and wander the earth from town to town to avoid him. He's a bully!
3133,108129352771842048,,n,,,,,203738572,
3134,108231769081384960,reporter,y,none,other,n,report,271986397,@K4Kendra ...loved Chris till Rihanna got bullied..so Trey is my guy
3135,108403061982105600,accuser,y,none,other,n,accusation,326429279,"@RockWithSelenaG The whole world doesn't! Just stop, no one gonna want to follow you since you're new and a bully."
3136,100974600669761537,,n,,,,,232905591,"@lukewilliamss Jedward?s New Anti-Bullying Campaign: 
Does this shock you?
Jedward posed for the ... http://bit.ly/r3eTq9 #lukewilliamss"
3137,101015607088132096,victim,y,none,other,n,self-disclosure,63686245,
3138,102404781049528320,,n,,,,,104424689,@Joeyyyloves @wantshappybangs I where have bully ?
3139,102644693975838720,,n,,,,,225034849,
3140,102941609229946880,,n,,,,,338864683,
3141,108011466015256576,,n,,,,,233438288,"?@EnaBilly: Hue No Action Jackson needs to keep his mouth shut about building a bully! Cause we is getting bullied by tha aint's!?
Preseason"
3142,106854573871874048,,n,,,,,355716100,
3143,100127151566749696,,n,,,,,87553670,Prosecutors from seven counties to address cyber bullying at school safety ... http://bit.ly/pz90Jj
3144,100238294834618369,,n,,,,,301536938,
3145,100433481787641856,reporter,y,none,other,n,report,121194073,
3146,101462282969694209,,n,,,,,167932619,
3147,101666121559719937,,n,,,,,190132856,"Rebecca Black, ""Friday"" singer, drops out of school due to bullying  http://sns.mx/1Eegy5"
3148,101890121133064192,,n,,,,,317532547,My daddy was a bedroom bully.. & had a bully baby
3149,103648986359017472,accuser,y,none,other,y,accusation,123245984,@MCNASTY0707 damn babes ain't talk to you in a min? You still a bully? Lol
3150,105080703510781952,,n,,,,,22438319,Cyber-Bullying(Online Bullying) - Free Games at ROBLOX.com: Free Games and Building Games! A virtual world for k... http://t.co/TjEZM2D
3151,105374615165087745,,n,,,,,273964053,"Assistindo ao filme ""Bullying"""
3152,105445964701106178,,n,,,,,238352869,
3153,106155929271156737,,n,,,,,358784919,
3154,106534955286413312,,n,,,,,100078157,@brunnita_ @thaisingridd ;OOOOO BULLYING
3155,107028550070185984,,n,,,,,78823439,"Yahoo has a great story about bullying. Okay, that sounds weird. they have a great story about standing up to a bully. http://t.co/jkY9wCs"
3156,108146902268260353,,n,,,,,270150019,"A professa ta ditando um texto sobre o bullying,nem sofro."
3157,101305227508060160,,n,,,,,34537216,@wito1006 Itu beneran tayang hanya di Jakarta atau tweet yang berniat nge-bully saya? :| @Yudhi907
3158,105697553244372993,,n,,,,,181707468,Frio é bullying contra os solteiros. http://t.co/QdAS9Mo
3159,106845759147737088,accuser,y,none,other,n,accusation,299704621,@HayleyBignell omg don't even start you are a bully...;)
3160,102226213682155520,,n,,,,,148475373,Hoje em dia se você falar que gosta do Neymar você sofre Bullying  =X
3161,105627851142864897,victim,y,sadness,other,n,self-disclosure,203422947,@catsgotswag Got people bully me. :(
3162,106732022231347200,,n,,,,,60304853,feels so wrong okay to be ....crying over jongwoon's ugly hair :( did jongwoon bullied the stylist noona.......
3163,106925681753079809,,n,,,,,28709497,"Join us this Sunday, August 28th, to discuss behavior, bullying, & sibling relationships for children with hearing loss http://t.co/C0CZz3h"
3164,108329745590124544,,n,,,,,53239082,parece que eu to sofrendo bullying não usando avatar de peace and love
3165,101524254499143680,reporter,y,none,other,n,report,261552488,
3166,103548487131602944,,n,,,,,188912149,@mj_mcr @pukulrana nice idea Bully. Sadly I'm abstaining from all alcohol this week. JJ led me astray at the weekend.
3167,103964859519090688,,n,,,,,226720687,"og sofri #BULLING DIÁRIO um pia disse com voz de menina ""OI AMIGA"" TE ODEIO DIEGOOOOOOOOOOOO! ;( SEU VIADO!"
3168,104080484530798592,,n,,,,,25143186,@cynspitz .... Bully
3169,105673236045500416,victim,y,none,other,n,denial,262807038,
3170,106874000759717888,,n,,,,,144622576,
3171,109076797123072000,,n,,,,,52729024,@sand_dejesus Isso é bullying! @O_Patriarca
3172,101308561040224256,bully,y,none,other,n,self-disclosure,314153853,
3173,103849173975175170,,n,,,,,78677323,"?@PublimetroMX: Ninel Conde, víctima del bullying en Twitter, cambia su cuenta http://t.co/pFE73I7?/// aaaaaaaaaajajajajajajajahahahajahaja"
3174,105644110613979136,,n,,,,,86011637,
3175,106063260628951041,,n,,,,,9517322,We're a finalist for the Bully Awards 2011: http://t.co/0FdV16d
3176,107174779135598592,,n,,,,,71936030,
3177,107573071967301633,accuser,y,none,other,n,accusation,73529620,
3178,100279504550891520,,n,,,,,113050079,
3179,100350106745843712,accuser,y,none,other,n,accusation,93447873,@charlieeEvanss whatever your just a bully.. Bye!
3180,101032337114017792,victim,y,none,cyberbullying,n,self-disclosure,101811913,@Johnnylicious stop cyber bullying me -_____________-'
3181,101693657895272448,,n,,,,,23380299,WORKPLACE BULLYING: Would A Law Protect Me? http://fb.me/YNxJGfOc
3182,103269340517892096,,n,,,,,355432060,New blog post : One in three teachers have been bullied online by parents and pupils http://t.co/2V5qJZS
3183,103839943855583234,accuser,y,none,other,n,accusation,126962182,@SherlyTeng @OfficialTroyWee you bully him make it worst ! He's my bao bei you go bully him ! Hahaha
3184,106708159502094336,,n,,,,,21975320,Walking in the bike lane. #bully http://t.co/WOp5dui
3185,105079093455884288,,n,,,,,217264598,@CataVDePuelles JAJA VEZ Q TENGO RAZON TE QUEJAS X TODO PORQUE NO PUDISTE VER A CATA Y LA JUNTA ESO ES DE VIEJA CHICA JAJAJAJA EL BULLYING
3186,105446889960378368,,n,,,,,160380823,
3187,105808532997292032,victim,y,none,other,n,self-disclosure,340763804,@EricaHuurnandez Makinn fun of me the other day for not having my license. That's called karma you bully!!!!! &lt;3 :*
3188,106129295881154560,,n,,,,,276514853,
3189,106882321235460096,reporter,y,none,other,n,report,338312984,
3190,107008107049259009,,n,,,,,318962825,"Pinoy Pride 101: Porke di mo pareho ang views ng iba, basta basta ka na lang i-bash at 'cyber bully'. i.e. Mideo Cruz and James Soriano"
3191,107977140099751936,,n,,,,,261715282,
3192,108685039612608513,accuser,y,none,other,y,accusation,76119566,"@Chloe__Mathews u would think that, bully lol :D x"
3193,108725067822809088,,n,,,,,233190966,
3194,103141895798145024,,n,,,,,56473226,Watching bully beat down this shit funny af!
3195,104660417430818816,,n,,,,,215281302,
3196,104251458014294017,,n,,,,,44204317,
3197,105769081025736704,,n,,,,,68264612,
3198,107709590287814656,,n,,,,,160108467,Tak peduli ku di bully. !!!
3199,108513947988131840,reporter,y,none,other,n,report,70224634,@lognonne But he also bullied him and called him out for fucking up in front of teammates. Ruined his confidence. Read that one I linked..
3200,101735654811107328,,n,,,,,320895637,"@VinCastronovo STARVE A BULLY,FEED YOUR SOUL, STAND GRAND!!! &lt;3"
3201,102403309364719616,,n,,,,,134307552,"TEAMSTRIZZ.COM"" Check this video out -- @Big Bully Streetz ""Gon Do Ya Hustle"" http://t.co/V8hA4YL via @youtube"""""""""""""""""""""
3202,105810790749192192,,n,,,,,360289216,Isadora está fazendo bullying mentalmente
3203,106098135155224576,reporter,y,none,other,n,report,340925199,Lol my brother and his friends are already getting bullied in middle school
3204,108671034697334784,,n,,,,,336161428,
3205,100575589735464960,,n,,,,,339321767,
3206,101755112963325954,reporter,y,none,other,n,report,16632964,Rebecca Black removed from school after being bullied by classmates http://n360.to/noc85c (via @news360app) #isitFridayyet
3207,103548841441239040,victim,y,none,other,y,self-disclosure,298347696,@DaRealGdaddy I thought we had a truce? Why are you still bullying me? Don't make me open my trunk lol
3208,103625330899697665,bully,y,none,other,y,self-disclosure,75411588,Is it weird I bullied my niece into putting #neversaynever on so I had an excuse as to why I'm watching it :S #secretbelieber
3209,105139249568940033,,n,,,,,188123086,@itsmalubitch DALÇKFÇLGDPF´HLFGPJLGHFÇDLS BULLYING ISSO TA )): GFDLHF~JÇHG´KÇHG
3210,105723128277241856,,n,,,,,272155868,"@NanyHackabout e isso nao é legal, nao mesmo ! é bullying pooo"
3211,106225156455792640,,n,,,,,273559738,"@BasicallyBooks I'm reading it right now, different YA authors share about bullying.  It's an interesting read."
3212,106878899992014848,,n,,,,,92660484,Bullying = frescura
3213,109105988086411264,reporter,y,none,other,y,report,245897154,
3214,100327382401036288,,n,,,,,67737405,"@panique Trust me, if your PC could even attempt Mafia 2, Bully is no problem.  It's a 4 year old PC game, lol."
3215,104773596525764609,,n,,,,,114538648,
3216,106711614245437440,,n,,,,,349018345,
3217,107278775263297536,,n,,,,,290284640,Bullying Victims Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/YkVY9qt
3218,102273954487615488,victim,y,none,other,y,self-disclosure,190563057,
3219,103627512780816384,,n,,,,,10321722,"La Chile ya no está 100% movilizada! y el ""bullying"" de #ahoraletocaalaPUC ahora es bandera de lucha con paro prolongado!"
3220,106347924283326464,,n,,,,,117796421,
3221,108718929513414656,,n,,,,,156132353,
3222,102932543023747072,reporter,y,none,other,n,report,63311813,
3223,103345858506006528,,n,,,,,24380297,
3224,103399028506632192,,n,,,,,135374847,"@AliAbdulahSaleh it is possible for a country to act in a fascist manner yet be other ? 

What is a bully if not fascist !!!"
3225,104339130053435392,bully,y,none,physical,n,denial,96174061,@Kbeezy4 I was scrappin cause my jersey said #Dominguez & theirs said Centinial smh. y were u fighting again?? #Bully! Ps I did not start it
3226,105803138799374337,,n,,,,,54452258,
3227,106877090242113537,,n,,,,,40674705,make sure your the bully in the bed room so get heads with no hands and make sure you don't play no music ASWELL ONLY WIFEY GETS THAT
3228,102562182289555456,,n,,,,,229040180,E eu aqui numa hora dessas...só pra sofrer bullying da @aneshinoda  @rafaelbdq  @LCruzF  no Facebook
3229,105147467909173248,,n,,,,,126800374,Woiiii @chatarinawhite cepetan ke kost an gak ! gwe bully lu yaaa
3230,106483447836577792,,n,,,,,361015471,
3231,106546765364338689,,n,,,,,160039058,Ke bully !!
3232,108757524437680128,victim,y,pride,other,n,self-disclosure,334345552,
3233,105059801846919168,,n,,,,,92506441,"It is time to listen what our children think, live and talk about bullying. - http://t.co/EOD6WDC"
3234,100651534680993792,,n,,,,,225094071,"daí hj teve uma palestra na escola sobre bullying, drogas&alcool enfim, daí eu comecei a mexer no meu cabelo e quando eu soltei +"
3235,100323048963571712,,n,,,,,226953069,Falei em bullying e pediram pra eu seguir gente que nem conheço
3236,103404689843953664,,n,,,,,245305049,Heidi that's no argument! Not everyone who was bullied feels the need to get a nose job and eyelid surgery #InsightSBS
3237,104804421891928064,victim,y,none,other,n,self-disclosure,143511209,
3238,107285977948631041,,n,,,,,8727392,"Cómo webearán a los hijos de la Alejandra Herrera locoh, debe ser un festín de bullying xD"
3239,100085810145140736,victim,y,none,verbal,n,self-disclosure,166071832,
3240,103751540069761024,bully,y,none,other,n,denial,229412630,@tweedlz I'm not a bully just an obvious stater
3241,106043613959553024,,n,,,,,153806356,Offset Options has been selected as a @WhiteBullSummit Bully Award Finalist 2011. See the full list http://t.co/1qvPzor
3242,106740841011355648,,n,,,,,37897246,
3243,107059064860708865,,n,,,,,80491836,
3244,100584140625297409,,n,,,,,153887234,Préndanle a @MexOpina en @CNNEE que están hablando sobre #bullying
3245,101714842511085568,,n,,,,,353172373,
3246,106592255879553024,,n,,,,,353483653,@Maggot0612 see NP y hay q tratar de no particitar en el bullying jajaja y cuidarse de ello
3247,107480198416572416,reporter,y,none,other,n,report,24369765,"absolutely ridiculous how #philipplahm is being attacked for simply telling football fans how his coaches were. #magath was a bully, duh."
3248,108978605605920768,bully,y,none,other,n,denial,38452214,@gemmaloux87x @carey22c we dun bully u! Ur worse than any1 #propalittlebitch :P
3249,101875524565086208,,n,,,,,210548649,
3250,102100685356662785,,n,,,,,247320669,bully beatdown. #intense
3251,103170945790910464,,n,,,,,62863325,
3252,105410643930263552,,n,,,,,210595786,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/HiokLPC
3253,108362671467929600,,n,,,,,275747523,
3254,100613932800147456,reporter,y,none,other,n,report,259514184,@ItsJustChelle: She Bully Everybody lOl.
3255,104945096667041792,,n,,,,,33750196,"@CuteMadeleine Hay niños de 12 años que sufren de bullying por gorditos en su escuela, ten cuidado jaja"
3256,106875294937387008,victim,y,none,other,n,self-disclosure,168841820,I got bullied today lmao :)
3257,100975999172345856,victim,y,anger,other,n,self-disclosure,227157595,"@jacksta_  now while u r reading ur tweet,this  b tha last time i treat and check u. #stfu about any and all things,u bully,bully me iIgnore"
3258,102940717327974400,,n,,,,,94680187,"@miltonn eu uso a minha beeem assim, e ainda tem gente que me chama de Restart, Bullying."
3259,104375042556690432,,n,,,,,56608842,Never be bullied into silence. Never allow yourself to be made a victim. Accept no one's definition of your life; define yourself.
3260,105755467271241729,victim,y,sadness,other,n,self-disclosure,193173058,
3261,107670910013681665,,n,,,,,38049533,"o papo é: Ou eu continuo bebendo e corro risco de não ir amanhã, ou eu paro e sofro bullying o q q 6 acham??"
3262,103137203827388418,,n,,,,,124516065,Third of teachers 'cyberbullied': Teachers as well as children are the victims of online bullying with parents r... http://t.co/U13KwEb
3263,104215426082418690,,n,,,,,38636810,
3264,104724340137926656,,n,,,,,284114156,
3265,106747238298034176,reporter,y,none,other,n,report,59688484,"""I'll be a bully until I'm due some respect.""

That's what a former bully told me."
3266,107539479702683648,,n,,,,,81445898,"That bloke is gonna appear in these 'celeb' gossip mags saying ""I got bullied as a kid"" etc etc. Predictable. #xfactor"
3267,101808131054645249,,n,,,,,47642428,
3268,104088129245425664,,n,,,,,236586045,#Nw The ant bully&lt;3
3269,106142218917658624,,n,,,,,233495993,
3270,106148599016062976,,n,,,,,266610110,http://t.co/VYmSSdv Critic of WWE's Anti-bullying Campaign Issues Retraction and Apology
3271,107693646685536257,,n,,,,,30441970,"@scottEweinberg The Nerd - Kermit, The Slob - Fozzie, The Bully - Miss Piggy. Was that all too obvious??"
3272,100692778387906561,,n,,,,,18599731,"@BeautifulJDB no they are not. childrens hospital is fine,bit of trouble in bull ring. over now. dont spread false rumours."
3273,106443291943374848,,n,,,,,241520251,
3274,101882336798453761,,n,,,,,350853850,
3275,102360227931885568,,n,,,,,177098671,wen the water is comin up=yu go and bully the water befo it drowns yu=or be nice and try an work out why u cursed?=if yu wanna live at all
3276,102746831594852352,,n,,,,,26845894,med./psyc.majors; Q: is hatred (et al) substitute for orgasm / cruelty-bullying substitute for foreplay?? Any goodBooks onThis? Thx.
3277,105570645814939648,,n,,,,,248360828,Mum I tried go bully the rest of ur 5Sons I aint onit #NoWay #HellNo #FuckUni
3278,107307130213777408,reporter,y,none,other,n,report,129377637,Eunhyuk's parents talked about him and XIah Junsu http://t.co/0mirdou so junchan must be right. they really got bullied during school days
3279,108144121071415296,reporter,y,none,other,n,report,327159861,
3280,101810092747403265,,n,,,,,124316889,"Bully- E:)
Bully-3:)"
3281,102267778676953088,accuser,y,anger,other,n,accusation,115240621,
3282,104065777119928320,victim,y,none,other,y,self-disclosure,142501742,
3283,105472298055774208,,n,,,,,96628454,@DreamingWithBTR Sisisis :/ Está pasando lo mismo que con Los Jonas! Que rabia wn! Le hacen Bullying a Niall 77 Yo lo encuentro HERMOSO *-*
3284,105982431781330945,,n,,,,,149664572,"Denunciar é combater!Lute contra bullying,violência,assédio e abuso sexual Infanto-juvenil e de mulheres.Disque100/181. #Quebreosilêncio"
3285,106185881987203072,,n,,,,,303390882,
3286,107258415436398592,,n,,,,,302950089,"I don't care, if someone bullying our idol, SM*SH.. Because, I think, SM*SH is perfect idol ^^ | SMASHNGABUBURIT"
3287,105737712253935616,,n,,,,,239143019,
3288,106986452012900352,,n,,,,,146833137,"Anti-bullying workshop offers parents practical, legal solutions: With 30 percent of students nationwide being h... http://t.co/xjkhms6"
3289,108617629694042112,,n,,,,,124160381,"Malam ini di bully oleh berbagai macam suara mengesalkan,"
3290,101407288618778624,,n,,,,,31622083,"@Montayrozay_ugh @TGaji well, i'm not going to confirm or deny at this time for fear of cyber bullying. But yes. We ARE talking about her."
3291,107653226559586304,reporter,y,none,cyberbullying,n,denial,316743118,@lilmeggless its not bullying .. and just follow me idc
3292,107856336749993985,,n,,,,,289048368,Bully. #Subtweet
3293,108697152586383360,,n,,,,,362721885,@BonScottDaDepre não sou ): OLHA O PRECONCEITO E O BULLYING AÍ CU
3294,102179422085459968,,n,,,,,193537834,"""@ItGetsBetter: Help #itGetsBetter fight antigay bullying & prevent suicide. Vote now for us to win $250K http://t.co/KIzo70O"" #stormcrazies"
3295,106887851161042944,,n,,,,,330017427,@aninhabernardi_ @wandoutweasley @ACCIOEU bem feito #bullying
3296,108341389057720320,,n,,,,,293471323,
3297,109094453788164097,,n,,,,,176631489,"Isso sim é Bullying, meu celular não quer colocar Symphony of Life como despertador  :@"
3298,101391888283734016,,n,,,,,79780145,@oceanUP bullying sucks! But I sae it coming.
3299,104642342010621952,victim,y,none,other,n,self-disclosure,14311775,"@pretty527 Actually, I was the bullied. But I learned all the best moves, from the masters."
3300,105350240005132288,,n,,,,,799681,"Por cierto, antes si pasabas la prueba del chingamiento ""bulling"" de la escuela pasabas TODO! Sino te convertías en #superNena"
3301,105470648494727170,reporter,y,none,other,n,report,277108958,
3302,105800567573590017,,n,,,,,53227456,Bullying co pereirao na facul #finaestampa
3303,106118623659171842,,n,,,,,256691189,
3304,108003565779423234,bully,y,none,other,y,self-disclosure,318009216,
3305,102538883446734848,,n,,,,,203623462,"@xCyrustyle KKKKKKKKKKKKKK, muuuito ""made in paraguai"" KKKK pobre heello, sofrendo bullying"
3306,108373041234452480,,n,,,,,175871570,"@ManuGfofs também sofro bullying por isso, vida dificil :/ hahaha"
3307,103974100137029632,victim,y,none,other,n,self-disclosure,340740952,@bellathorne143 Bella i was bullied because everyone was mexican and i was white they hurt me and at one point i only had 1 friend! :( 20
3308,104668626275139584,,n,,,,,347767476,
3309,105265456042098688,,n,,,,,347071626,
3310,108007784720777216,reporter,y,none,other,n,report,39562402,ROFL @ people saying Demi bullied this girl that said her arms looked chunky or something.. She tweeted; 'who cares'. How is that bullying?
3311,101841552988569600,,n,,,,,151251796,"Se você tem problemas com bullying, compre um cafeteira."
3312,102256459546509313,reporter,y,none,other,n,report,263229900,
3313,103614447070871552,,n,,,,,9020432,Gay Teens Sue Schools over Bullying in Michele Bachmann's District http://t.co/GVAGAVF [via @TIME] #news
3314,105430660579213314,,n,,,,,51899597,@iguanahat I bit the bullet and got back in touch with a few old friends. Those who ignored me. Well shame on them. Left em to it.
3315,106425563501166592,,n,,,,,299027509,
3316,108244711009026048,,n,,,,,45584751,....i feel like bullying this guy_
3317,108562930764746752,,n,,,,,210975600,CSUSB Health Socially Anxious Kids Are Bully Targets      (LiveScience.com) http://t.co/LH9M2CL
3318,108988217734340609,victim,y,none,other,y,self-disclosure,297018357,
3319,102481526020784128,reporter,y,none,verbal,n,report,354498716,
3320,106556558774767616,,n,,,,,254152758,"Photo: When faced with a bully, don?t get mad. Get even. But don?t hit him back. Show how great you can be.... http://t.co/ttTC3Bt"
3321,108603879284944897,,n,,,,,91547005,"Galau krn dipingit kshan ddwwweehh...""@DinoHutasuhut: Maksud hati ingin nge bully bocah labil itu tapi kenapa saya !"""
3322,103992884042272768,,n,,,,,58272081,sofrer bullying por causa da foto da carteira de identidade
3323,104035775011758080,,n,,,,,305258003,#NEWMUSIC @RaspyRawls - BULLY'S #Indie #HipHop #Rap #Louisiana - http://t.co/UCCHh14
3324,101375619832623104,,n,,,,,46340634,#EresPutaComoDannaPaola  Jajajajaja prueba de bullying moderno.
3325,102649460290617344,,n,,,,,224279729,Best Dog Food Brand | Top Rated Best Bully Stick ? 75 Ct. Bully Sticks 12? Regular Size http://j.mp/o7rN2I
3326,104369047004647424,,n,,,,,168842342,Buscar crear mesas de trabajo apoyadas en una red para tratar el Bullying?  como te parece esta idea..? inscribete www.colegiosporbogota.com
3327,104950995620073472,defender,y,empathy,other,n,self-disclosure,356749611,
3328,106233845711519744,victim,y,sadness,other,n,self-disclosure,124409465,Jay is bullying me :(
3329,106140755105554432,,n,,,,,75926866,"Were talking about a spider!
?@veganpanda: @LAW1SFAB @mattdavedavies WTF do you mean?! I'll NEVER lighten up about ANY kind of bullying!!?"
3330,106435852720291840,,n,,,,,352609955,"""Frio é bullying contra os solteiros.""

#QUEROVERÃOJÁÁ"
3331,101565042025172992,,n,,,,,321565382,#TwititionBethHLamb dosomething Anti-bullying campaign VIDEO! http://twitition.com/zq87d
3332,102064179858505729,reporter,y,none,other,n,report,23505938,
3333,102547927955812352,,n,,,,,161484227,
3334,102794244661583872,defender,y,none,other,n,self-disclosure,288565674,
