Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion,Text
105438083029286913,56819501,y,report,other,n,reporter,fear,"I'm sorta scared for Vinny in high school. He was bullied for wanting to dance, but most likely that's over.... http://t.co/sIinaWs"
105766362210770944,353286075,y,report,other,n,reporter,none,@xMarkHenry @xzackryder @xnattiebynature -_-he is a bully ugh! God
107979099204632576,276211471,n,,,,,,@kalualonso @panchomoragas @drigoigo paren de hacerle bullying a mi amiga!!!!!
100100122943295488,255337497,n,,,,,,"Today, 17 teens will take their own lives due to bullying. http://tumblr.com/x0n3y3q5rb"
100985828901265408,136014876,y,self-disclosure,other,n,victim,none,I'm being bullied!! @WetDreams14 @LucienChristian @Future_MD @MJEM989 @byrd8901
105732324154548225,61018212,n,,,,,,Think im bad Nal i kno Call me a bully Nal i jus dnt get dat sht Pussys get abused and misused not TJ Play wit fire and get burned #Cold ...
106423451622969344,129948846,n,,,,,,"fuera feas, fuera feas, para ustedes no hay lugar. Si ese tema salía un tiempo antes, lo implementaba como arma de bulling.-"
103889064922578944,224913667,y,denial,other,n,bully,none,@kmakms Why? I am not bulling you... I love you bec you fail... I dislike perfect ppl like Saga chii sama #savesoulmate
104752439957262337,31418182,n,,,,,,Tolong saya di bully sama @erwindombos (????.???) ( ????^????)
105842090403045377,359252033,n,,,,,,@GinnaCont jajajajajaja tu! Bullying a mi? xD #NoMeHagasReir
107960658309554176,14983929,n,,,,,,"Why do they call bully ""le boulevard cafe SUPER club""? There is nothing super about that place. More like super RATCHET club."
108153299596877826,261836702,n,,,,,,Now Jim bloody Davidson's appearing in my timeline. This is tantamount to bullying! *headbutts the screen*
101716585810636800,77833941,n,,,,,,"@deppedropaulo Por favor, conheça o projeto de COMBATE ao BULLYING! http://t.co/I4AuRSh"
104592244178300929,57428507,n,,,,,,@janlokpal  More thn coruptn/Anna its people of India's retaliatio for al th scams th govt has dne.The govt hs bullied us now its our turn.
100317352285057024,23124235,n,,,,,,@AlexAllTimeLow Bully? What?
103181265510998016,96830602,n,,,,,,Comigo é na base do bullying
103613791010426880,116236371,n,,,,,,até dentro da minha própria casa cometem bullying comigo e tal
105832075063599105,94414070,n,,,,,,
106571937366544384,236148654,n,,,,,,#IfIRuledTheWorld Nobody Would Be Bullied #RealTalk
100227543168327680,255045707,n,,,,,,Watching cyber bullying this movie is sad and true
101767652506218496,142301043,n,,,,,,"Meninos do Tumblr são assim: - ? Meninas do Tumblr são assim: ? ? E eu, sou assim: ? ? Isso é bullying. http://tumblr.com/xek41ex5gp"
102167366250659840,37456830,n,,,,,,@meeriehillyan meh. Yung bully.
102870439688282112,298910710,n,,,,,,
104975463906160640,103852703,n,,,,,,"Read my response to ""Acha que bipoloridade, falar que sofreu bullying, cutting, etc virou modinha?"": http://t.co/SquXIMG"
105970129334046720,123443259,n,,,,,,Guru wes tuwek sek iso di bully ae wkakakakka
109026276743987200,246525771,n,,,,,,
101438749182935041,132877541,n,,,,,,
101833436972584960,276073879,n,,,,,,ISSO É BULLYING AAAA
105050224501854208,20193504,n,,,,,,@Josh_pvfc Maybe he won't fall out with anyone here and won't be a bully either if he knows he has talent to work with.
106456244981739520,332512595,y,self-disclosure,other,n,victim,none,
108711529402212354,21156057,n,,,,,,Bullying is BAD!  Three men arrested on extortion charge of The Shack Waikiki | KHON2 Hawaii's News Leader http://t.co/eMOIcTP via @khonnews
102560708532781057,29558158,y,report,other,n,reporter,none,"@ALotLikeVegas_x Some people get under my skin , espically when they are bullying my sister &lt;3 :P"
104258655683215361,97548222,n,,,,,,to com vontade de jogar bully rs :) já que as pessoas aqui do msn não querem faalar comigo
104298282389475328,85101076,n,,,,,,"Namoral, quem se corta dizendo que é por amor ou porque sofre bullying, se cortar não vai resolver nada, e... http://t.co/6Er8WPt"
104999936462036992,358929294,n,,,,,,
106023876844199936,224755930,n,,,,,,
106377079498620928,206551777,y,self-disclosure,other,n,bully,none,
103326814109315073,33741202,y,accusation,other,n,accuser,none,@pigsquealerrrrr You're a bully!
103586246227542016,287412739,y,denial,other,n,bully,none,@BeccaRatliff31 thats the thing?! how am i a bully?! i used to be iconicbelieblove by the way. id you know who i am then you know me
107866678624387072,165892968,n,,,,,,"Let's pray for a whole world against violence, racism, bullying and homophobia! @KChenoweth @DarrenCriss @chriscolfer @monicahuarte @ziLRc"
102195091506069504,98929003,n,,,,,,I don't even understand how you could bully someone....it's just. Mean. Like. Be nice and grow up.
102240119502811138,238975188,n,,,,,,vooç nao sabe o que e raiva quando  vc ta jogano bully ae o poha da polia te pega  isso sim e #raiva
103580281100959744,46001049,n,,,,,,
106840800876429312,43941607,y,self-disclosure,cyberbullying,n,victim,none,@Matt_P_1995 evil you are! I have been bullied on twitter today! You should be nice to me ;) x
107172557249187840,215134737,n,,,,,,
108457628514000896,29961452,n,,,,,,"LOL Junsu always got bully XDD ""Check this video out -- From JYJ_in ?? http://t.co/KpR7fYI via @youtube"""
101513695301074944,66480024,n,,,,,,
101650064207917056,291185969,y,self-disclosure,other,n,defender,none,
103585413075189760,104434128,n,,,,,,
104579415341674498,223694604,y,denial,other,n,victim,none,
107102006895845376,16176702,n,,,,,,I think we shamed Bolero into abandoning capslock.  I feel like a bully.
104044675505209346,276633898,y,accusation,other,y,accuser,none,
105372197509545984,74705616,n,,,,,,rt @DeniseRawding2011Bullying Policies - Changing the Motivation To Do The Right Thing http://t.co/pn0d5nD  #motivology
105393831326912512,185587775,n,,,,,,"@AshleyMulimba @Jeezeeh95 oi boys allow it, aaron got cheated on? Just bully him"
106911391750955008,339057435,y,self-disclosure,other,n,victim,anger,"You bully me so fucking much, I hate you"
107372004969160704,18134929,y,report,other,n,reporter,none,"@bowya This was very much an exception for a ""troubled"" girl said to have been bullied into her part in the looting"
107905348517625856,175704192,y,report,other,n,reporter,none,iWanna Conk Some Of Teammindless Heads BigTime.. When iCatch The Person Who's Been Bullying..
104014923167825920,216827668,y,report,other,n,reporter,none,@pryce_choppa You Can Tell How Meeka Was Acting That She Was Bullied Alot In School Lookin like A Black Twinkie or Something
105683235840851970,303014307,n,,,,,,Frio é bullying contra os solteiros. http://t.co/jHS7vlA
105712758888218627,103759214,n,,,,,,?@MattShepardFDN: MatthewsPlace.com chatted with @GLEEonFOX's @JennaUshkowitz. Go check out her thoughts on bullying http://t.co/WvHvNVf?
106894602870595584,239105258,n,,,,,,
100318287430303744,175188124,n,,,,,,sofro bullying da câmera digital (((((((((((((((((:
102403026765103105,160657245,n,,,,,,@mattymatt028 clearly it WAS!! *in my bullying voice!* lls
102807513027719168,95649692,n,,,,,,If your ever bullied listen to #NeverSayNever its such an inspirational song
103621227586920448,153879254,y,self-disclosure,other,n,victim,anger,Taken too much bullying from @MarcusBoateng in the past *shakes head* time to FIGHT BACK #girlpower
104714043834630144,57011708,n,,,,,,@AmyLeeOv Tim vai nos processar - Isso é bullying gente HAHAHAHAHAHA.
102392145255743488,53755622,n,,,,,,
103069499099578368,82070629,n,,,,,,"@daprast @piulinfection @sipidkiller @miftakhair | MasMamah , mohon bimbingan sipid di kota org, sekiranya dia nakal, di bully aja"
103113600532615168,128970650,n,,,,,,MANO ISSO É BULLYING     AAAAAAAAAAAAAAAAAAA
109063043182362625,312232217,n,,,,,,"@All_Star_K_Lil: ayee, lil bully wadup ju?"
100641045175468032,10315442,n,,,,,,
101351819040665600,41740455,n,,,,,,"AAPL Buying 375 Calls @ 3.00 Weekly , Shorting 380 @ 1.40 ( Dept Spread)  Bullish"
102133075688955905,251263160,n,,,,,,
107396117712474112,275904186,y,self-disclosure,physical,n,victim,none,Thinking how I get betrayed and bullied by my close friends in the past. I even nearly get beaten up. It's my life.
102070959124647936,288972179,n,,,,,,minha amiga Ariadna não foi pra escola hoje porque está sofrendo Bulling HSUAHSUAH
102906252320980992,225951880,n,,,,,,
104822117547253760,5949072,y,self-disclosure,other,n,victim,anger,"@dellvink @lalalian what pissed me off was that I said I wasn't really interested, MORE THAN ONCE. Little blond Irish bully."
106512035776438272,194077157,n,,,,,,#NEWMUSIC bingsta PRODUCTIONS/WE GOT IT RECORDS L.L.C. - BULLY THE GAME- PRODUCED BY - http://t.co/TLwSRez
102170586641465344,156520539,y,accusation,other,y,accuser,none,@morgin_ward iMiss seeing your face on the weekends bully :/
102389774819672064,53368486,n,,,,,,"""The bully always says it's a joke, but to the one being bullied it's a dead serious!"" -Fujisaki Yuusuke #SKETDance"
104584289408139264,351059967,y,report,other,y,reporter,none,
106874899989143553,226356263,n,,,,,,Minha mãe piora o bullying !!! Só me esculacha #huahua
101313858009972736,351891966,y,report,other,n,reporter,none,
102512613358977024,84488868,n,,,,,,
102815843825618944,88064974,y,report,other,n,reporter,none,
104313124928237568,64833876,y,self-disclosure,other,n,defender,none,
105632356664213504,283193023,n,,,,,,@childanxietytip The Effects of Bullying on Children With Anxiety - http://t.co/i7sybEs
107270540766613506,136481285,n,,,,,,
108376622536736768,291952241,n,,,,,,it would mean EVERYTHING if you took the time to watch this... STOP THE BULLYING!http://www.youtube.com/watch?v=7-X3Pu20w24 @bellathorne143
106539805336281089,101073409,y,accusation,other,n,accuser,none,@Tropic_Tiff fool u a bully
108011704058785792,123923551,n,,,,,,"J'aime leur pub , stop bullying !"
103531456458010624,309751125,n,,,,,,ohmygosh Rebecca Black abandonó la escuela por bullying ...
104718451754532864,116867262,n,,,,,,
106386556570439681,19489234,y,report,other,n,reporter,none,
101659840350396416,38671684,y,report,other,n,reporter,none,So a gay guy bullied someone in high school. Some how I don't find this at all EXCITING. We are not all FAIRIES you know
103244032683147265,218312888,n,,,,,,Bullying Fail http://t.co/mG7zui7
105753579498909696,271600931,n,,,,,,o cara que bota o nome no filho de Nhonho já faz isso sabendo que ele vai sofre bullying na escola .-.
106196176071696384,77043659,n,,,,,,Momis! To sofrendo bullying da @mayara_meloo kkkkkkkkkkkk =(
107095976178753537,29013958,n,,,,,,My friend's blog is torture. There's a psychopathic bully inside her head and she doesn't have the strength to kick its ass. Disgusting.
100604468210577409,138318059,y,self-disclosure,physical,n,victim,none,"@19AKAtude08 she's a bully she called me a midget devil, sprayed perfume all over me, chased me up the stairs nd poured my beer on the floor"
105679030291922944,54105916,n,,,,,,Frio é bullying contra os solteiros. http://t.co/18ddqSB
107069382227791872,145006772,n,,,,,,I HATE BULLYING!!!!
100685501320794113,266930023,n,,,,,,
104323244823298048,182090080,n,,,,,,gente não precisa vim com bullying pq meu email é foda ok KKK
106530752522485760,249571550,n,,,,,,Bullying at work: resolving a problem: One of the most common areas that we find for bullying is where the... http://t.co/mcpdyqe
108673913042644993,49720460,n,,,,,,"@edmundovaras Edmundito, sin mala onda.. la palabra es BULLYING, no BOWLING :)"
104213082242416640,15358229,n,,,,,,"Irkç?y?m demi?tim. ""Sexual harrassment, bullying, annoying"" bu fiilerde bulunanlara ?rkç?y?m! ?dam gelecekse önce bunlara gelsin."
104944639357886464,352979286,y,self-disclosure,other,n,victim,sadness,@blazingheartz @thunderlicious_ All bully me :(
105389268066770944,340437035,y,report,cyberbullying,n,reporter,none,So the selena hate accounts think nolan is cyber bullying??? ya tht makes a lot of sense. NOT!!
105805704161538048,68017008,n,,,,,,Porque o aplicativo do tumblr não esta disponivel na minha versão??? ISSO É BULLYING MEU POVO!
106140789075226624,321998606,y,self-disclosure,other,n,victim,none,@selenagomez YOU IS MY INSPIRATION SELENA FOLLOW ME I SUFFER BULLYING :/
106850845131411456,90362421,y,report,other,n,reporter,none,"@mkidj totti is rlly a bully, its hard 4 a coach 2 work @ roma wit out totti's help"
109006621346242560,142250765,y,self-disclosure,other,n,victim,none,@justinbieber you will never tweet me stay strong ? :''( bullying killing me so much.. PLEASE JUSTIN NEVER SAY NEVER ?15
101852977303785472,271560552,n,,,,,,@StefanieScott1 I have the best question! Have you seen the video I made to stop bullying!? =] http://t.co/m7vr8Yu 8
104592730944049153,19899404,y,report,other,n,reporter,none,Tweetn sucks w/o @Agbessitomisin @remiomoyele @mikistones and i miss @Ms_Zubrina shez such a bully!
105753646851047424,137322787,y,self-disclosure,other,n,victim,none,@ddlovato i am getting bullied in school..what shld i do?
106127681879408640,69864568,n,,,,,,I hate it when people gang up on someone like 2v1 is just not fair!! That's what a bully does
108678798257557505,45985597,n,,,,,,Tô chorando de rir com esses tweets sobre Rolândia KKKKKKK minha cidade tá sofrendo bullying
100215228830203904,779451,n,,,,,,"Tennesseans face new Internet rules aimed at curbing piracy, bullying: http://t.co/HGdo57q via @Tennessean"
102841710379405312,26326498,n,,,,,,FEST! Mishkin recently kicked ass on the Red Bull Bedroom Jam stage at Hevy Festival. RoomThirteen.com caught... http://t.co/67ma22O
107269940737871872,317908951,n,,,,,,Because yu could be a bully lowkeyy
107611794570346498,127632007,n,,,,,,
104930980661428228,276576112,n,,,,,,Bullying people is not cool !
106165760954597376,346111304,n,,,,,,
100384407923339264,16537302,n,,,,,,@Revrunwisdom ' s schedule 3am devil worship 6am to 11pm stalking bullying voyeurism beatings DICK TOM HARRY&THIS is WHO u choose to fllw?
100969189447184384,337432885,n,,,,,,Saw a car (with a great looking bully in it) with your bumper sticker in #newwest this afternoon. Made me smile :)
106055824597712896,72666000,n,,,,,,"'TIME FOR THREE'

In Effect Films is casting Time for Three, a music video and PSA about bully... http://t.co/0wrj8CO #film #tv #acting"
108010013603270658,211045703,n,,,,,,
108657594587037697,186004625,n,,,,,,@BRYAN_521 Please go like the facebook page to help stop bullying http://t.co/3QI4W52
106056263070265344,37034136,n,,,,,,@Jess_ymas @benleasor we'll see on friday how much you bully him! hahah
108738350759952384,193943631,y,denial,other,n,bully,none,"this #bigbitch said i was bullying her cause i called her a #bigass ! im confused, cause all i did was state the obvious."
103143487255490560,39169848,n,,,,,,"you bully, you break, you fake you fake, you smoke, you toke, you want, you flaunt ..stuck in the teenage waste."
104705531087831040,260353285,n,,,,,,"Nao julgue alguem antes de conhece-lo, lembram daquele garoto baixinho, com a voz um pouco fina que sofria bullying ? Olha onde ele ta agora"
104751373232521216,235059570,n,,,,,,the bully (@yenii_ana @podungmy @AyuAngg @nchelpamian @6ELIN9 @iravini @Yocheba ) jam 12 k'rmhx @6ELIN9 ya...pake baju bully yg biru tua..XD
105038024739536896,59943486,n,,,,,,"""@nanoclips: @natygondiaz coperaste entonces... te seguire haciedo bullying""// bkn! Sé malo muy malo! Jajajaja :)"
108552124157280256,179452558,n,,,,,,@impulsethaboss @Sir_Scribbles lol if its so good why don't you go then? not to mention the bullying and rape.
108626171314442240,362222091,n,,,,,,
108782344881717248,106786745,n,,,,,,
100636070009511936,61306665,n,,,,,,Riots have Spread 2Birmingham the Bullring has been shut down n Footlocker has been Raided!This proves my point! Its not about Mark anymore
103530472457502720,251703993,n,,,,,,
103728177473531904,337378268,y,report,other,n,reporter,none,
104668310087532546,110863859,y,report,other,n,reporter,none,@Wheremydrink lol no @BlackIsBUtiful a bully
105231345621544960,68361228,y,report,other,n,reporter,none,
107999403540873216,73240004,n,,,,,,@estirado estoy tratando de resistir. Como el tatuaje del chiquillo al que le hicimos bullying anoche jajaja.
101625699537920001,217920074,y,accusation,other,n,accuser,anger,@Tasha_JessieJxx tell me how my stories changed BABE. I read the convo. You bullied Holly. Your defence is that she took the piss out of u..
104315456260812800,321852267,n,,,,,,
108904850288410624,88484394,y,report,other,n,reporter,none,@jhlsalejo I know right! Almost every disney channel actor has been bullied when they were younger
105864368629100545,326936495,y,self-disclosure,other,n,bully,none,
106177335862116352,203367131,n,,,,,,Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais.
106265817225768960,194768222,n,,,,,,@sonyarhmtk ojong di bully? :O
100637893231509504,167810862,n,,,,,,"Read my response to ""hoje qualquer coisinha é Bullying, se voce fala ""cala a boca"" ja dizem que é Bullying. Conc?"": http://4ms.me/nIcgVD"
103081640791785472,318342576,n,,,,,,
106042685525209088,139184361,n,,,,,,@Cometowis no en 4sq no cuenta *comienza con el bullying*
106417187555782657,355714754,n,,,,,,
102075857539055616,291221757,n,,,,,,Reblog if you are against bullying - ? this must have more notes http://t.co/YIcuxu9
102098294381084672,135355301,n,,,,,,
102227729113550849,65627144,n,,,,,,Sebelah kanan saya ini melet saya bully. (¬_¬)
103699873232203777,346038803,n,,,,,,Bull just got raped  in jail & now I'm crying :( free my boyfriend !!
103874595924348929,354423086,y,report,other,n,reporter,none,Please don't let people commit #suicide. I lost my younger brother to suicide. He killed himself because he was being #bullied.Support #gays
104645008115773440,293961200,n,,,,,,
107717527722934273,127201724,n,,,,,,@kornflakes600 HOTTEST BULLY EVER :)))) @TAClassOf2012
103461092071710720,205622840,n,,,,,,
105597522164191232,39715916,n,,,,,,Kana bully by W520 guy :(
105822013725212672,63470501,n,,,,,,A torcida do Ceará é foda. Fica praticando bullying direto. hahahah
108303171809587202,71571318,n,,,,,,
108930942743232512,84108183,n,,,,,,"Defeat the Label Announces National ""Stand-Up Against Bullying Day"" http://t.co/NWJOcM7"
101721869341831168,135972759,y,report,other,n,reporter,none,"I mean go ahead- play, but I don't get why you're doing it. Basically, bullying a daft old man without reason's not that funny. #knockandrun"
106021327722385408,69085550,n,,,,,,"@pefabiodemelo Criança de 13 anos acaba de suicidar-se no Marista em Natal,vítima de bullying.Isso tem q ser coibido radical..."
108364860710076416,359473918,y,self-disclosure,other,y,bully,none,When I don't have my phone I bully my mom for hers lol
108655815883358208,72216250,n,,,,,,sei que vou sofrer bullying
108706861720682496,245288752,n,,,,,,
101420946115665920,22649341,n,,,,,,
104823250567180288,313969320,n,,,,,,"maybe hopefully going back to dance this year! #YesICan #makeachange Starve a bully, Feed your SOUL! STAND GRAND! STAY GRAND!"
106135024625135616,247760809,n,,,,,,@guigoband bulling é a+++ kkkkkkkkkkkkkkkkkk'
103526682199195648,131862874,n,,,,,,ISS É BULLYING
107297753641660416,287331182,y,report,other,n,reporter,none,
108180135320096769,335847547,n,,,,,,CYBER BULLYING - YouTube http://t.co/EOzA9C3 #KasiTopShayela
101473863346552832,34128308,y,cyberbullying,verbal,n,assistant,none,"ABC is considering Rebecca Black a bully victim. Well don't put up a horribly bad, stomach lurching, scream inducing video."
107870611937820672,340129529,y,self-disclosure,other,n,defender,none,
104328298280136704,295828989,n,,,,,,
105798577548304384,187329640,n,,,,,,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/KN835W6
105944218878492672,52691205,y,self-disclosure,other,n,defender,none,Dnt be a bully leave tayo alone...pick on someone ur ownsizeCc@kunlefernando
105439757949087744,7585602,n,,,,,,Que hicieron una guía para prevenir bullying y que el INMUJERES está involucrado en su elaboración. No sé qué pensar. Netito.
106956959005147136,293185718,n,,,,,,
102747818191626242,125513969,y,report,other,n,reporter,none,
102548228645453824,206532799,y,report,other,y,reporter,none,
107279778452750336,184941424,n,,,,,,"acho que sofro bullying pelos meus próprios ""amigos"" ]="
109082059397541888,38812519,n,,,,,,"@Mandarinaranja No, probablemente diga que #Hegel nos metió ideas en la cabeza y por eso le hacemos bullying"
103872039961636865,192102376,y,report,cyberbullying,n,reporter,none,@modu232 Smh. I see the cyber bully got his Internet cut back on
103949916107309057,237453523,n,,,,,,@nati_eredia @brupeverari ORRAAA vai deixar naty a bruna tah fazendo bullying com vc hasuhasusahusau tah te excluindo da sociedade
104326239631847424,263785873,n,,,,,,@tbsempere me voy a ensayar!!!!! si es que no me avisáis! :( me estáis haciendo bullying :(
104753200397172736,193935236,y,self-disclosure,verbal,n,bully,none,
105423505667014657,342892071,n,,,,,,@marissazupancic any name counts as bullying..so if u want then u can.
106849764921974785,20659719,n,,,,,,"@Niamh_BCFC haha we waved to him, he clapped us and then got bullied all the way round to you lot"
108291726233448449,216122664,y,denial,other,n,bully,none,
102771030313021440,79792396,n,,,,,,
105015747813715968,280269879,y,report,cyberbullying,n,reporter,none,Hahahaha funny guy @erickluna13  thinks he's like the twitter bully or something
105765451837079552,262389993,n,,,,,,Frio é bullying contra os solteiros..
106030028831211520,34029398,y,report,other,n,reporter,none,
106070926398992384,50700053,n,,,,,,
106198587322540032,292594060,n,,,,,,I have news 4 Congressional Black Caucus! Your days of bullying White jellyfish is near-end w/ TEA Party on scene! @OriginalCBC #tcot#sot
108910576322879489,256189824,n,,,,,,
106014155491917824,105018214,n,,,,,,@Mystery2Tweeter Contact@RumorFix.com. Support Lynn. Aren't you tired of stars getting irate that someone doesn't like them? Bully back.
106900374438428673,133056535,n,,,,,,olha o @antonymeendes fazendo bullying comigo ): só porque eu sou um pouco loira !
104275211456757760,123401568,y,self-disclosure,other,n,defender,none,I like when kids try to bully my son on the playground. Scissor kicking todddlers next to the jungle gym is one of my fav pastimes.
107271667415384065,45380753,n,,,,,,"é galero, sofro bullying memo"
108573945149661184,264453376,n,,,,,,
108872029985443841,158644967,n,,,,,,
100226905806094337,111119580,n,,,,,,
102499846199590913,190132856,y,report,other,n,reporter,none,Rebecca Black quits school over bullying  http://t.co/ZmI4jLQ
102925636850556928,314903725,n,,,,,,
103699488207683585,256772789,y,denial,other,n,bully,none,"Lmao , I'm Not A Bully ! Shut Up ."
104619545238573056,40794453,n,,,,,,"@MMAjunkieJohn Does this mean Miller will be on ""Bully Beatdown"" as the target instead of host? Lol"
106653433284669441,343112766,y,self-disclosure,other,n,defender,none,
107305882664177665,288432016,n,,,,,,
108151422981378048,21069391,n,,,,,,@MHarrisPerry I'm really not liking their bully approach. Don't the GOP know it was one of their own that started the EPA?
108929946356944896,156246397,n,,,,,,@steatherton yeah mate miss it loads.. Was so so good! Sat at home sulking past few days! Wisdom teeth bullying me :(
103460233560604672,327394839,n,,,,,,@treeJ_company Do not bully suni! Careful eel beat you! We are suni fan ..... haha
103968997942366208,76480150,n,,,,,,
106407826968162304,251769334,n,,,,,,Video: Have you ever had to deal with bullying? What about when this bullying gets carried on to the cyber... http://t.co/w7jqiQ7
106818223810420736,51155427,y,report,other,n,reporter,none,I cant believe mi bully ass daughter pulled mi track out like wtf
100072408626638848,118136673,n,,,,,,"Haciendo tripticos  del bullying, fue imposible no pensar en super niño bully alias @fabriziocopano. Servira para mostrarlo en clases?"
102791185231396864,131175226,y,self-disclosure,verbal,n,victim,none,@ReasonVsFear I guess it's this...I was SO beaten down by namecalling and bullying as a child that I can never diminish its importance...
100624779488395264,44843790,y,report,other,n,reporter,none,@_GlitterJizz @601136508169711 exactly. They're a Bully.
104021557030027264,239828384,n,,,,,,
105310089086377984,88509666,n,,,,,,@TStush1 Did you message me again after I said la la la bullying? Lol
107869754785669121,184770854,y,self-disclosure,other,y,victim,none,
100965292062150656,249146027,n,,,,,,@billyliucci is it possible that the ags might bring little brother tech with us after tech ad told espn no for trying to bully tech to lhn?
103553630661128192,228130762,n,,,,,,
104690135320375297,347133639,n,,,,,,
103054846206283777,149079034,y,self-disclosure,other,n,victim,none,
106782769228685312,292474057,n,,,,,,
103549647284486144,318488882,n,,,,,,Ideas And Help For Victims Of Bullying:  http://t.co/C0i3iZK
106394069151911936,219329534,n,,,,,,"$INTC 's new flagship server platform, Romley, pushed out to 2012.  Good news for $AMD 's new Bulldozer server platform."
102589212209070080,71069588,y,report,other,n,reporter,none,#WWYD if You saw the kids who bullied MB?
103484975696969728,32446524,n,,,,,,"@josehndez @camiloganab amiguitos míos, no todo es pala en la vida... Estoy con amigdalitis muy mal agonizando y ustedes me hacen bulling"
106195070256029697,280175104,y,self-disclosure,other,n,victim,none,@TheBreMobile i've been bullied all last year and for these 4 weeks of this year. im tired of it now if i threaten them they'll be like okay
100985591671435264,28392239,n,,,,,,Diga não ao bullying! Repassa - ok vc esta no lugar certo http://tumblr.com/xp53zszxps
101019803996790784,131915787,n,,,,,,Mujer mat&oacute; a su hijo que sufr&iacute;a de bullying http://tinyurl.com/4xgd56y
103535968820277248,184764776,n,,,,,,
105703955182526464,303059730,n,,,,,,To sofrendo bullying da minha internet
105772165701443584,142380210,n,,,,,,Frio é bullying contra os solteiros. http://t.co/KboQuSp
106038243128123392,141140702,n,,,,,,Strong Heart with SuJu members = bullying times. Last year was Choi Si Won and this year is Lee Hyuk Jae!
107102639031992321,42685499,y,denial,other,n,bully,none,*PSA* IM NOT A BULLY
107606475676991488,287736022,n,,,,,,
101338054660341760,109121169,y,self-disclosure,other,n,victim,none,I've been getting bullied for 2 days straight ):
102576588402593792,172528161,n,,,,,,Group: Michelle Obama Turning Fat Kids Into Bullying Targets With ?Let?s Move? Campaign http://t.co/dXCDk8A
109090901892149248,274524857,n,,,,,,"@LopesRoger não tem medo de ser acusado de Bullying, kkkkkkkkkkkk"
100608714393915392,40320220,n,,,,,,
106132535058235392,218183262,n,,,,,,
101713188126593024,299330710,y,accusation,other,y,accuser,none,"@QT_Badd678 you just are, bully :)"
102428933919744001,75276574,n,,,,,,
103874507378405377,335847547,n,,,,,,Salisbury teens combat cyber bullying ? News Review Messenger http://t.co/O72c6QZ #KasiTopShayela
104011889868156928,229707990,y,denial,cyberbullying,n,bully,none,@Moonk26 deft not a twitter bully ppl makin me mad
106347565791981568,126330690,n,,,,,,"no es por ser insensible, pero en mis tiempos el bullying era divertido... será que yo bulleaba mucho???"
107008728649318400,133580513,n,,,,,,
108027545840140289,66871668,y,self-disclosure,other,n,victim,sadness,
100299845138522112,138907790,n,,,,,,To sofrendo bullying vendo as fotos desse povo infinitamente mais bonito que eu. http://tumblr.com/xsh3yfbj53
101784270732922880,119136533,n,,,,,,@carloscisterna @PANCHOSAAVEDRA al menos mi labor es fomentar el bullying
106025948373188608,69280166,y,self-disclosure,other,n,victim,none,"My brother's such a bully, he always has a go at me for not talking to family, it's his fault he nevers let me get a word in edgeways and"
108744090664968193,83576624,y,self-disclosure,other,n,bully,none,
102828632501796865,231211457,n,,,,,,
103508404944904193,58199007,n,,,,,,@grungews @arleyronan ISSO SIM É BULLYING. DENUCIEM!
104013235182772225,257142813,n,,,,,,
105827345868402688,23627131,n,,,,,,Sensibilizan a niños y adolescentes sobre bullying y violencia sexual http://t.co/BtLNuKO [ElBúho] #Arequipa (vía @ArequipaNews)
108984088156835840,224830233,y,accusation,other,n,accuser,none,You still a bully tho
102193456578953216,60176212,y,report,other,y,reporter,none,Lmfao my moms a bully
104300589940350976,29633395,n,,,,,,http://t.co/CwJXS0f THIS SATURDAY ALL ROADS LEADS 2 CLUB GRAVITY BEDROOM BULLY MUSIC BY HOT97 & POWER105.1  FREE B4 12 ADV TIXX $10
105261328796622848,191317956,n,,,,,,AHAHAHAHAH FREAK MCNYA KOCAK BANGET HAHAHA INFINITE DI BULLY OY
106524716835147776,131198060,n,,,,,,
107729243441606656,44756391,n,,,,,,#confieso que le hago bullying en secreto con mis amigas a una compañera que es weona XD
100310071468244992,231955495,y,self-disclosure,other,n,victim,none,
102241438569476097,50421238,y,denial,other,n,bully,none,@LittlecBeadles You are actually bullying me by telling me not to bully.
103585739719192576,270290828,n,,,,,,
102156061884166145,257674391,n,,,,,,"biggie is a WAY better rapper than tupac - line for line he would get bullied it wouldn't even be fair tbh, i feel sorry just imagining it"
106061997623361537,99816815,y,cyberbullying,verbal,n,bully,none,"shut up jessie j, there's a reason why you was bullied at school you cretin"
102706192073228288,290774464,y,self-disclosure,cyberbullying,n,victim,none,
105404234400415745,346489569,n,,,,,,"when you are ugly 
children bully you 
when you are ugly 
no boy asks you out"
105427528591753216,47097182,n,,,,,,Sin bullying no hay amistad.
102077194104352768,275014054,n,,,,,,Hoje em dia quaquer coisinha é bullying http://t.co/zwcVm0y
106972107929423872,142774067,n,,,,,,Hau this man jus slapped this petrol attendant-_- such a bully
108689263821991936,20376402,n,,,,,,@ElBloombito How nice you are to ridicule someone who makes an effort to speak another language. Bully for you...
101506110242033665,166413233,y,self-disclosure,other,y,defender,none,
103168367581597696,87246332,n,,,,,,novo twitter te odeio tanto sério sem bullying só verdade mesmo
